PROTEIN_U,PROTEIN_V,CO_EXP
YDL247W,YPR021C,0.4637102685179931
YKL006W,YNL274C,0.0
YDL124W,YPR002W,0.0
YDL234C,YGR214W,0.0
YDR221W,YOR256C,0.021924929418708165
YDR231C,YOL008W,0.0
YDR325W,YHR009C,0.0
YBR104W,YNL281W,0.3326516120789492
YGR112W,YGR132C,0.8115217822902946
YLR068W,YML063W,0.6368422409727323
YER154W,YNL177C,0.7188788458401507
YDR417C,YIR039C,0.0
YFR032C,YML017W,0.0
YBL046W,YOR317W,0.0
YMR081C,YMR143W,0.0
YML081W,YPL090C,0.0
YMR080C,YMR226C,0.0
YNL339C,YOL039W,0.3449207050969551
YMR080C,YOL070C,0.4073161888133773
YDR144C,YOL136C,0.3151717778012529
YER175C,YOR040W,0.5444433301800132
YCR028C,YML133C,0.0
YDR237W,YFL007W,0.0
YMR188C,YPR011C,0.0
YBR180W,YOR010C,0.4116467559312471
YLR401C,YMR233W,0.23264202494741246
YDR006C,YHR177W,0.0
YCR031C,YOL056W,0.6158113038816593
YDL033C,YFR049W,0.14234833687451168
YDR083W,YLR328W,0.0
YDR144C,YDR255C,0.0
YGR278W,YNL253W,0.0
YER058W,YLR107W,0.0
YGL157W,YJL001W,0.0
YBL030C,YIR015W,0.0
YOL101C,YOL158C,0.0
YCL008C,YCL069W,0.0
YDR545W,YNR038W,0.0
YBL033C,YLR146C,0.0
YAL039C,YOR100C,0.0
YJR074W,YOR287C,0.0
YBR150C,YMR260C,0.0
YDL184C,YHR106W,0.0
YFR017C,YLR367W,0.0
YIL039W,YKL053C-A,0.5947796233907087
YKL103C,YOL101C,0.3869677489218065
YDR317W,YMR231W,0.0
YOR273C,YPL229W,0.0
YBR172C,YDL216C,0.0
YLR359W,YOR130C,0.5349499320661529
YNL067W,YPR156C,0.37636722627828223
YER007C-A,YJR047C,0.8350770656572662
YGL139W,YIL050W,0.35314508368583714
YGL056C,YLR432W,0.0
YBR057C,YPL066W,0.0
YER152C,YMR176W,0.0
YDR418W,YOR362C,0.0
YHL049C,YJL069C,0.0
YJL051W,YOR023C,0.0906229560535132
YIL169C,YOR356W,0.0
YLR048W,YLR157C,0.0
YLR436C,YPL110C,0.22079514046411608
YEL048C,YJR078W,0.0
YBL067C,YEL029C,0.0
YJR103W,YML125C,0.0
YDR211W,YJL174W,0.4117984127645885
YEL077C,YNL132W,0.0
YEL017W,YPR031W,0.11487240148140963
YJL178C,YPL113C,0.0
YJL136C,YNL200C,0.0
YBR003W,YGR276C,0.0
YDR194C,YOL096C,0.1482039760626493
YJR024C,YOL165C,0.0
YJR141W,YMR023C,0.0
YJL181W,YKL119C,0.0
YHR087W,YLR285W,0.0
YDL054C,YIL002C,0.0314649198416878
YCL034W,YJL033W,0.0
YBL033C,YNL264C,0.2570002419124561
YGR081C,YNL302C,0.6181438992456157
YGL245W,YIL069C,0.0
YDR240C,YKL144C,0.6392096950444026
YDR261C,YER183C,0.4087396776061148
YDR247W,YPR018W,0.0
YAR070C,YHR056C,0.0
YDR316W,YOR022C,0.0
YKR091W,YPR047W,0.0
YBR181C,YJL131C,0.0
YGR035C,YOR032C,0.0
YIL042C,YNR018W,0.0
YHR088W,YOR159C,0.4698900874840279
YDL153C,YLR185W,0.7378990089539018
YAR070C,YDR483W,0.0
YDR060W,YML048W,0.0
YMR115W,YOR297C,0.0
YBR181C,YJR161C,0.0
YDR035W,YIL076W,0.0
YAL042W,YDL045C,0.14313599515050152
YGL227W,YIL144W,0.002782859590872045
YGR132C,YHR141C,0.0
YBR235W,YOL119C,0.0
YHL044W,YOL044W,0.0
YNL204C,YOR313C,0.0
YJL178C,YJR012C,0.0
YER180C,YER180C-A,0.0
YLR356W,YNL248C,0.0
YLR052W,YPR069C,0.4539082888496516
YDR450W,YLR155C,0.0
YGR042W,YGR200C,0.0
YEL077C,YMR194W,0.0
YDR322W,YMR090W,0.0
YDR019C,YLR119W,0.0
YFR017C,YMR181C,0.0
YNL044W,YNL313C,0.0
YPL236C,YPR161C,0.0
YDL234C,YNL305C,0.0
YDR166C,YER114C,0.0
YHR147C,YMR150C,0.37311308739204413
YER059W,YMR098C,0.0
YGL063W,YMR217W,0.4819126007292248
YDR019C,YPL079W,0.7099278635377588
YMR176W,YOR338W,0.0
YAR042W,YGL053W,0.3004511905111485
YER048C,YOR266W,0.3613847826828377
YER014W,YML067C,0.0
YDR529C,YLR109W,0.0
YER014W,YER170W,0.0
YDL048C,YER053C,0.0
YML056C,YOR280C,0.37137455846437933
YBL054W,YHL048W,0.0
YDR337W,YOR283W,0.0
YNL132W,YPR044C,0.03696854037680327
YDL080C,YNL302C,0.6042887061640584
YLL066C,YML063W,0.0
YBR006W,YML073C,0.0
YHR001W,YML081W,0.0
YEL047C,YML092C,0.4124789319894316
YJL131C,YPL198W,0.0
YLR344W,YOL080C,0.6146632769460902
YMR181C,YNL281W,0.0
YNL132W,YPR204W,0.0
YNL212W,YPR047W,0.0
YGR171C,YPL239W,0.0
YGL023C,YKR090W,0.0
YAL044C,YDR231C,0.0
YHR067W,YML073C,0.0
YCR008W,YKL161C,0.0
YOR100C,YPL147W,0.5941607884420494
YDR320C-A,YHR028C,0.0
YEL066W,YPR179C,0.0
YDR501W,YNR047W,0.0
YER082C,YER172C,0.3131846984133332
YDR330W,YER051W,0.33240447095490633
YML091C,YMR251W-A,0.0
YKR007W,YML126C,0.00898618596473906
YDR494W,YNL096C,0.0
YJL136C,YPR091C,0.0
YBR057C,YDL223C,0.8034333858699947
YDL245C,YPL114W,0.0
YFL013C,YNL257C,0.0
YNL215W,YNL302C,0.0
YHR087W,YIL011W,0.7916660779370087
YKL174C,YMR271C,0.2822458320475762
YGR189C,YKR076W,0.0351336014521746
YKL188C,YKR064W,0.23009029152056884
YDL160C-A,YER180C-A,0.0
YER073W,YPR060C,0.3277159221807243
YDR081C,YLR158C,0.0
YDR165W,YNL067W,0.7744551576175852
YHR140W,YOR370C,0.0
YCR031C,YMR315W,0.0
YDR475C,YPL017C,0.0
YCR107W,YJL217W,0.0
YER060W,YJL079C,0.0
YGR136W,YML131W,0.0
YBR084W,YIL055C,0.0
YBR006W,YEL033W,0.3262066985596818
YKL218C,YMR189W,0.0
YJR019C,YNL134C,0.0
YBR091C,YDR115W,0.0
YBR181C,YKR105C,0.0
YFL027C,YNL278W,0.0
YGL157W,YLL025W,0.0
YIL056W,YNR056C,0.0865020575540876
YGL258W,YMR083W,0.0
YOR090C,YPR005C,0.5498183055396504
YDL246C,YEL004W,0.0
YEL069C,YML073C,0.0
YER007C-A,YLR147C,0.73629917762254
YOL143C,YOR189W,0.1161773245497871
YDR147W,YKL189W,0.0
YDR175C,YNL140C,0.0
YDR198C,YPL030W,0.5971972055199531
YBR014C,YDR060W,0.0
YPL005W,YPL029W,0.0
YGL053W,YGR118W,0.0
YEL046C,YGR224W,0.0
YDL245C,YJL222W,0.0
YGR105W,YKL053C-A,0.1726255591456598
YFL018C,YPL061W,0.06005450265483866
YDR198C,YLR432W,0.18824370584756936
YGL117W,YOR230W,0.0
YGL233W,YMR146C,0.0
YFL055W,YFR017C,0.0
YFL057C,YGR197C,0.1571501356520059
YBR054W,YDR018C,0.0
YGR004W,YKL122C,0.32760647503028856
YBR238C,YGR200C,0.0
YDL004W,YDR494W,0.7649166225040152
YCR031C,YDR305C,0.0
YER180C-A,YKR004C,0.0
YDR290W,YKR028W,0.0
YJR139C,YPL193W,0.0
YNL284C,YOR228C,0.0
YBR120C,YIL121W,0.6361559218861331
YML024W,YOL080C,0.6449628681832329
YEL053C,YGL050W,0.49424742304022623
YFL052W,YOR230W,0.0
YGR004W,YKR046C,0.0
YDL105W,YNL278W,0.5455635472498247
YHR104W,YLR253W,0.0
YJR054W,YJR159W,0.0
YJL178C,YOL048C,0.0
YHR067W,YML080W,0.0
YER067W,YJL205C,0.0
YCL008C,YOL162W,0.0
YDR201W,YKL122C,0.0
YDR185C,YGR032W,0.0
YER083C,YFL032W,0.0
YML025C,YOR133W,0.31455260216033254
YMR110C,YPL188W,0.726015701047145
YAR027W,YNL246W,0.26398726216587043
YDL061C,YLR002C,0.6467065316461199
YDR019C,YOR021C,0.0
YBL002W,YNL327W,0.0
YJL079C,YLR111W,0.0
YJL058C,YLR328W,0.0
YGR131W,YHL031C,0.0
YBL032W,YKL170W,0.8528939487447368
YKR025W,YMR081C,0.0
YDL076C,YPL005W,0.4933372702252036
YIL007C,YMR181C,0.0
YDL103C,YNL136W,0.1778514181791045
YBR003W,YHR049W,0.15654105800005055
YDR221W,YPL221W,0.0
YDR251W,YHL012W,0.0
YMR286W,YOL056W,0.10672039767775401
YLR029C,YNL063W,0.0
YOL039W,YPR069C,0.4181283744415035
YDR037W,YDR038C,0.46027735373481626
YLR397C,YML036W,0.5581574819459252
YKL171W,YPL215W,0.0
YJR074W,YOR343C,0.0
YGL131C,YNL314W,0.0
YDR240C,YML093W,0.5415863329539377
YCL008C,YKR103W,0.3501264337271869
YGR136W,YLR387C,0.5116148636368114
YGR006W,YLL053C,0.0
YDR060W,YPL160W,0.782895895286569
YCR072C,YER094C,0.0
YDL157C,YPL002C,0.0
YAL032C,YIL017C,0.2621671555569119
YBR176W,YML043C,0.0
YAR042W,YNL096C,0.0
YKL103C,YNL237W,0.7916195927721869
YBR221C,YNL241C,0.45536763215961507
YAR068W,YDR385W,0.0
YER067W,YHR140W,0.0
YDR472W,YOR261C,0.0
YER014C-A,YJL031C,0.0
YMR302C,YPR005C,0.7072424351497719
YIR011C,YOL056W,0.24638207255539343
YCR079W,YLR270W,0.9088600191077519
YGL161C,YKR037C,0.21830653387316254
YDL076C,YKL014C,0.0
YGL121C,YOR343C,0.0
YKR003W,YOR084W,0.5273145644538425
YBL054W,YGR141W,0.0
YHL011C,YOR078W,0.7122440296748236
YDL133C-A,YKR062W,0.0
YJL181W,YPL208W,0.0
YGL219C,YGR021W,0.0
YKR056W,YKR058W,0.0
YOR168W,YPL090C,0.7112433187262979
YBR104W,YML073C,0.4728571755448823
YDR025W,YGL051W,0.0
YKR007W,YML036W,0.0
YJL116C,YLR406C,0.5383728070673356
YER051W,YPL114W,0.0
YER092W,YHR001W-A,0.0
YDR312W,YOR006C,0.0
YDR194C,YDR305C,0.3064632090291986
YBR229C,YDR545W,0.0
YCR079W,YMR233W,0.0
YAR027W,YBR187W,0.0
YDR030C,YML009C-A,0.0
YBR177C,YBR230C,0.36346606704122386
YDL150W,YER008C,0.014359187489703532
YBR078W,YJL188C,0.0
YHR037W,YNL025C,0.08405747583641522
YGL142C,YPL019C,0.0
YIL055C,YMR271C,0.0
YAL017W,YBR028C,0.0
YMR322C,YNL093W,0.6793777914310085
YHL012W,YLR190W,0.0
YDL103C,YOR273C,0.0
YKR049C,YPL046C,0.35333657234750554
YGL219C,YHR162W,0.0
YGR084C,YNR022C,0.9045581734953354
YBL027W,YML030W,0.0
YLR300W,YLR308W,0.0
YBR006W,YPR074C,0.0
YJR064W,YOR289W,0.0
YER190W,YGR288W,0.0
YDR398W,YPR082C,0.0
YDR337W,YNL200C,0.0
YHL033C,YML125C,0.5371848334745642
YIL005W,YOR012W,0.0
YHR073W,YIL091C,0.0
YGL254W,YJR083C,0.0
YOL070C,YPR112C,0.0
YIL087C,YJR074W,0.0
YDL135C,YNL237W,0.04542510374027688
YFR041C,YJL087C,0.14161318093756897
YDR325W,YNR018W,0.0
YBR117C,YKL163W,0.8114981185006551
YDR071C,YDR416W,0.0
YHR029C,YMR031C,0.0
YDR200C,YOR062C,0.0
YNL248C,YPL066W,0.0
YDR035W,YHR138C,0.0
YML023C,YOR143C,0.08316369044896388
YBR257W,YHL046C,0.0
YLR059C,YLR204W,0.31183731572704787
YDL061C,YNL318C,0.0
YKL150W,YNL037C,0.016728613613885057
YDR421W,YDR530C,0.0
YFR017C,YHR001W-A,0.0
YDL135C,YMR279C,0.0
YBR149W,YOL087C,0.0
YNR045W,YPL029W,0.3210649746589935
YIR011C,YLR454W,0.0
YOR009W,YOR276W,0.0
YFR017C,YMR260C,0.0
YDR143C,YLL067C,0.0
YBR077C,YBR260C,0.0
YDL165W,YGR232W,0.0
YER082C,YOR293W,0.6700461759850066
YBL046W,YER082C,0.2818279643434977
YDR210W,YGL031C,0.0
YFR032C,YFR049W,0.0
YHR214W,YIL018W,0.0
YER002W,YGR142W,0.0
YIL057C,YLR414C,0.0
YGR136W,YOL164W,0.19133053329620361
YJR151C,YMR246W,0.6696693747089922
YBL027W,YDL032W,0.0
YIL127C,YOL143C,0.0
YML125C,YOL026C,0.0
YBR046C,YKL187C,0.0
YBL027W,YCL069W,0.0
YGL020C,YPL182C,0.0
YMR181C,YPR003C,0.0
YHR028C,YOL129W,0.21938501232359403
YDL150W,YLR384C,0.8393720614670303
YGR130C,YNL278W,0.0
YDL035C,YOR140W,0.167338254448273
YAL053W,YER018C,0.0
YMR080C,YMR110C,0.2680484740486219
YHL001W,YMR175W,0.0
YBR251W,YML079W,0.0
YHL023C,YMR073C,0.0
YAL043C,YJL109C,0.07298341490658944
YBL068W,YDR071C,0.0
YMR178W,YPL126W,0.0
YDL031W,YFL017W-A,0.502336896307713
YHL021C,YKL014C,0.0
YDR033W,YNR037C,0.0
YDR038C,YIL169C,0.0
YOR125C,YPR075C,0.23611452810364145
YDL027C,YMR152W,0.0
YCL051W,YMR189W,0.3119936249398295
YGL079W,YIL119C,0.0
YLR027C,YMR272C,0.024462450155008066
YBR035C,YLL062C,0.0
YKL150W,YLR344W,0.0
YER014C-A,YPR139C,0.0
YBL050W,YKL181W,0.0
YGL126W,YOR329C,0.6494661343585201
YBR238C,YDR006C,0.0
YJL094C,YNL140C,0.0
YDR235W,YGR288W,0.0
YLR312W-A,YOR305W,0.0
YDL141W,YHR028C,0.2445832267940486
YHR053C,YOR044W,0.4480510417305718
YDR041W,YHR203C,0.0
YCL069W,YGR074W,0.0
YFL030W,YOL164W,0.28111026633380437
YER117W,YMR081C,0.0
YDL103C,YDR385W,0.0
YKR060W,YNR035C,0.0
YBR104W,YFL027C,0.01684950003833374
YBR263W,YKR100C,0.26963344648741155
YJR008W,YPL095C,0.0
YDR039C,YPL258C,0.0
YJR025C,YOR382W,0.0
YML117W,YMR161W,0.2966472269927405
YMR074C,YPL192C,0.0
YHR068W,YOL112W,0.37678360985731674
YMR066W,YNL177C,0.4968206838984821
YBR147W,YNL164C,0.3632080441842238
YAL007C,YNL278W,0.7355378834413082
YJL175W,YNL065W,0.0
YER131W,YKL122C,0.30214638792654797
YCL008C,YNR034W-A,0.0
YBR225W,YPL220W,0.0
YGR130C,YOR180C,0.0
YBL018C,YGR128C,0.4878168931509278
YBL098W,YHR019C,0.0
YAR070C,YML024W,0.0
YBL027W,YNL313C,0.0
YBL042C,YER074W,0.3426011978203184
YEL047C,YLR069C,0.3822798616643488
YER114C,YLR166C,0.21732748778028593
YDR269C,YLR220W,0.0
YDL153C,YPR132W,0.6165283518128529
YER058W,YLR393W,0.7345991157960012
YKL122C,YNL281W,0.16754003498390735
YJL033W,YKL145W,0.0
YKL056C,YLR270W,0.0
YDR067C,YDR073W,0.0
YGR209C,YNL231C,0.0
YGR118W,YNL318C,0.010563091409429553
YBL046W,YMR189W,0.10814530233791192
YOL154W,YOR052C,0.6759000777357704
YOL050C,YPL254W,0.0
YIL082W,YLR220W,0.0
YDR060W,YHR049W,0.6547776816678155
YKL034W,YPR168W,0.0
YBR006W,YMR174C,0.6250811582218087
YJL131C,YMR188C,0.0
YML130C,YOL013C,0.0
YGR045C,YPL198W,0.0
YDL079C,YKL171W,0.0
YML056C,YMR130W,0.0
YBR147W,YNL175C,0.0
YDR471W,YNL306W,0.0
YBL027W,YLR221C,0.6486734585574596
YBR001C,YKR063C,0.0
YNL284C,YPR091C,0.0
YAL028W,YFL007W,0.9074541646102512
YMR251W,YMR310C,0.0
YIL110W,YPL193W,0.0
YER115C,YLR144C,0.0
YJL053W,YJL225C,0.0
YGL202W,YOL055C,0.8478549166582421
YBR218C,YIL127C,0.0
YCR045C,YOL132W,0.0
YBR191W,YIL056W,0.019624282107426134
YCR028C,YOL080C,0.06209261227834884
YBR272C,YDL232W,0.06950327965420906
YDL103C,YJL053W,0.13551490450552325
YBR230C,YLR146C,0.0
YHR179W,YPR093C,0.020370687767825718
YDL198C,YJL063C,0.8018123507318294
YNL248C,YOR280C,0.0
YDR176W,YNL059C,0.0
YBR070C,YOL088C,0.10195925433090575
YBR077C,YMR251W,0.49578571494656776
YGL211W,YMR100W,0.11343770960240783
YBL054W,YDR341C,0.5246523942364008
YFL034C-A,YNL248C,0.8744132905025868
YBR014C,YLR414C,0.0
YGR232W,YOR176W,0.6590323843766192
YGL189C,YPR075C,0.0
YBR262C,YDR508C,0.0
YBR094W,YDR078C,0.2338053411313041
YLR346C,YPR005C,0.0
YGR171C,YIL023C,0.0878340471382301
YBR230C,YOR182C,0.0
YDR201W,YFL002C,0.0
YJL046W,YMR064W,0.0
YDR179C,YNR043W,0.0
YNL002C,YOR276W,0.7533632715665353
YOL155C,YPL250C,0.743779196712198
YDR305C,YKR072C,0.0
YLR222C,YPL283C,0.0
YBL093C,YPL254W,0.3037959804879073
YHR086W,YHR161C,0.14736203334319853
YDR019C,YER183C,0.5640777239004285
YDR452W,YKR060W,0.0
YDL107W,YMR150C,0.5640300973685647
YLR367W,YPL160W,0.8060317068465058
YAL008W,YBL033C,0.3763117084778621
YGL012W,YJL179W,0.18156118526012174
YBL049W,YOR134W,0.0
YGR224W,YIR013C,0.0
YJR008W,YNL093W,0.0
YDR023W,YPR158W,0.0
YDL098C,YMR128W,0.560492833801391
YFL046W,YHL031C,0.0
YIL068C,YKL013C,0.39948953480440774
YDR201W,YOR308C,0.0
YJL065C,YPR176C,0.062284392138537675
YIL060W,YOL044W,0.0
YBR177C,YDL234C,0.38271994825926
YJL136C,YPR204W,0.0
YHR106W,YHR140W,0.0
YNL105W,YNL116W,0.0
YBR059C,YOL061W,0.0
YLR146C,YPL156C,0.0
YHR183W,YMR118C,0.0
YDR313C,YPL137C,0.0
YBR250W,YJL053W,0.0
YBL013W,YDL213C,0.0
YHR183W,YIL087C,0.0
YNL175C,YOL039W,0.767548230089479
YLL023C,YMR143W,0.0
YDR140W,YDR257C,0.44337137251948866
YGL203C,YJR146W,0.0
YDR399W,YOR338W,0.0
YMR206W,YPR018W,0.0
YFR017C,YOR295W,0.0
YGL121C,YMR281W,0.0
YCR007C,YJR159W,0.0
YGR043C,YMR318C,0.0
YER102W,YGR187C,0.0
YDR459C,YOL143C,0.0
YBL033C,YBR044C,0.0
YDR288W,YEL035C,0.3822803222938409
YGR161C,YOR182C,0.0
YGL234W,YOR111W,0.0
YAL053W,YDR220C,0.0
YBR142W,YML133C,0.0
YDR494W,YPL017C,0.0
YHL030W,YNL029C,0.0
YAL014C,YPL069C,0.10509830559964603
YLL067C,YOL010W,0.0
YFL065C,YGR148C,0.0
YAR014C,YHR214W,0.0
YAL023C,YGL226C-A,0.00318523157312989
YER039C,YGL254W,0.0
YFL007W,YGR296W,0.0
YAR033W,YOR133W,0.0
YER028C,YOL126C,0.0
YKL033W,YMR069W,0.26261461219017596
YBR147W,YEL006W,0.15541412884451902
YKL053C-A,YML086C,0.0
YLR327C,YOL080C,0.0
YDR169C,YEL072W,0.0
YDR289C,YGL051W,0.0
YBR229C,YPL244C,0.0
YBL067C,YIL103W,0.0
YBR003W,YOR276W,0.0
YFL027C,YIL039W,0.0
YGR138C,YHR215W,0.0
YGR295C,YMR271C,0.6114284147095569
YDL147W,YML015C,0.0
YLL060C,YNL160W,0.7290121382611375
YLR238W,YLR324W,0.2976112458282757
YDR299W,YGL079W,0.0
YIL177C,YLR316C,0.0
YDR500C,YLL023C,0.0
YMR146C,YPR045C,0.0
YGR090W,YOL071W,0.0
YBR249C,YFL034C-A,0.5946076008054113
YCR082W,YNL002C,0.0
YMR181C,YOR021C,0.0
YCR043C,YHR114W,0.0
YBR282W,YPL183W-A,0.8450435371276677
YBL096C,YIR031C,0.0
YBR048W,YDR525W-A,0.0
YAL062W,YKR027W,0.4884830010344795
YDL211C,YDR323C,0.0
YEL052W,YHL047C,0.20583034015453963
YMR081C,YOL041C,0.0
YDR179C,YKL103C,0.0
YBR199W,YOR381W,0.0
YFL057C,YLR048W,0.04375209799448412
YBR104W,YDL033C,0.07296124980366939
YLL023C,YOR096W,0.0
YLR111W,YLR344W,0.0
YKL045W,YPL126W,0.0
YLR373C,YOR143C,0.0
YGL004C,YJL033W,0.0
YAL008W,YGL031C,0.0
YLR091W,YMR188C,0.0
YCR072C,YDR045C,0.8108709663255875
YGR043C,YMR012W,0.0
YDR137W,YLR323C,0.0
YJL096W,YJR113C,0.8831601780201148
YCR083W,YEL020C,0.0
YFR041C,YGL189C,0.09698548851665073
YGL134W,YLR454W,0.522405575158866
YIR011C,YKR049C,0.2350255847836495
YBL057C,YGR214W,0.6094014432804178
YMR110C,YMR131C,0.0
YJR107W,YPR029C,0.0
YCR090C,YMR131C,0.0
YBR172C,YGR232W,0.0
YMR152W,YPL103C,0.0
YBL046W,YER102W,0.0
YEL018W,YIL121W,0.3700162783720439
YCL055W,YGR001C,0.0
YMR023C,YOR304C-A,0.0
YDL234C,YMR315W,0.0
YBR147W,YNL339C,0.0
YBR218C,YNL212W,0.0
YDR466W,YML086C,0.13032614942657983
YOL056W,YOR187W,0.27601769459562636
YOL010W,YOL070C,0.0
YFL058W,YLR160C,0.0
YBR104W,YDL080C,0.29736811756773973
YDR255C,YNL230C,0.6374994149755866
YDR339C,YLR441C,0.764622563610854
YLR270W,YOR006C,0.0
YJR141W,YJR145C,0.0
YDL066W,YGR256W,0.0
YLL011W,YPL184C,0.0
YCL048W,YML024W,0.0
YDR111C,YFR023W,0.0
YIL165C,YOR273C,0.0
YHR143W-A,YOR262W,0.0
YJL098W,YJR007W,0.6735525708814047
YDR027C,YER180C,0.0
YDL136W,YML080W,0.0
YCL005W-A,YMR142C,0.0
YOL088C,YPL221W,0.0
YBL018C,YHL029C,0.14442871673014743
YML023C,YMR069W,0.50054958958374
YOR164C,YOR246C,0.0
YBL049W,YOR096W,0.0
YLR295C,YNL213C,0.0
YER037W,YNR034W-A,0.0
YHR049W,YHR141C,0.0
YBR070C,YOR320C,0.5007796504477725
YBL089W,YOR108W,0.0
YER042W,YHR048W,0.1435484285366633
YBR181C,YGR201C,0.0
YDL076C,YLL031C,0.061390093675415515
YIL052C,YPL017C,0.0
YKL138C-A,YMR269W,0.0
YOR343C,YPL002C,0.0
YPL103C,YPL198W,0.27049057203854154
YDR194C,YNL306W,0.8697287067028812
YCR010C,YGR276C,0.1960742575143707
YHR144C,YML086C,0.09897358784733239
YIL026C,YMR110C,0.0
YNL263C,YOR284W,0.28183194267276773
YAR031W,YPL137C,0.0
YDR081C,YPL105C,0.5643243042813337
YIL011W,YIL069C,0.0
YDL039C,YHR144C,0.6298613485842273
YDR268W,YLR069C,0.9111590282840505
YJL096W,YPL183W-A,0.9040283464696354
YDL045C,YMR313C,0.49624692447588303
YKL085W,YLR058C,0.0
YER131W,YIL056W,0.0878586018261803
YBR177C,YGR161C,0.1692290574295193
YJR137C,YMR052C-A,0.0
YBR249C,YKL180W,0.530212103679464
YDR436W,YOR295W,0.0
YBR104W,YDR292C,0.27506514622125006
YML081W,YOR356W,0.0
YEL059C-A,YGR130C,0.0
YLR052W,YMR208W,0.0
YLR441C,YPL005W,0.0
YCR082W,YLR061W,0.0
YOL077C,YPL005W,0.0
YIL069C,YPL087W,0.0
YCR031C,YMR208W,0.0
YER180C-A,YOL048C,0.0
YML056C,YMR178W,0.0
YGL047W,YPR043W,0.0
YMR181C,YOR276W,0.0
YER028C,YIL136W,0.0
YGR174C,YOR280C,0.20094939926379854
YDR023W,YPR198W,0.0
YGL148W,YLL038C,0.5460404690670256
YAL034C,YBL039C,0.0
YDL041W,YER083C,0.0
YGR004W,YMR231W,0.0
YDR497C,YOR132W,0.226673379686842
YBR044C,YKR024C,0.0
YDR394W,YIL069C,0.0
YGR276C,YKR094C,0.15776637268061006
YHR147C,YOL045W,0.0
YKL006W,YPL069C,0.028854496439176987
YCR108C,YJR145C,0.0
YKL170W,YPL132W,0.9435522343242652
YDL246C,YKR102W,0.0
YLR285W,YOR285W,0.0
YDL210W,YLL018C,0.5189528371175643
YJR058C,YLR333C,0.046227731675016495
YDR037W,YNL302C,0.6519425419626359
YDL246C,YDR487C,0.0
YDR323C,YEL048C,0.0
YNL204C,YOR370C,0.3346997863140053
YGR045C,YOR030W,0.0
YMR002W,YPR041W,0.0
YGL133W,YHL012W,0.0
YGR243W,YOL070C,0.642790601793312
YHR174W,YIR032C,0.09534540631745313
YGR174C,YOR289W,0.0
YNR045W,YOR150W,0.7129511187837915
YKR049C,YML036W,0.0
YGR271W,YPL141C,0.0
YCR024C,YHR054C,0.0
YGL136C,YHR109W,0.11317098201095559
YOR049C,YOR126C,0.0
YJR047C,YKL150W,0.0
YAR033W,YLR448W,0.0
YGR222W,YOL095C,0.0
YDL089W,YKL028W,0.0
YGL135W,YGR192C,0.0
YCL051W,YOR313C,0.26352389260275694
YJL174W,YMR161W,0.1001813521986068
YHR195W,YOR256C,0.2994610403852724
YLR051C,YNL301C,0.788026831959061
YDL213C,YDR149C,0.0
YCR040W,YPR161C,0.0
YJL029C,YMR086W,0.0
YDR289C,YLR095C,0.0
YLR119W,YOL007C,0.0
YHR021C,YML013W,0.0
YBR084W,YIL177C,0.0
YDR119W,YML081C-A,0.0
YHR049W,YHR203C,0.0
YCR028C,YDR098C,0.0
YJL039C,YOR086C,0.0
YDR450W,YOL088C,0.0
YGR047C,YJR051W,0.0
YHR106W,YKR057W,0.0
YIL055C,YMR161W,0.0
YIR035C,YPR037C,0.0
YLR147C,YML117W,0.0
YBR146W,YJL189W,0.0
YHL033C,YPL160W,0.8424937440509584
YBR117C,YFL052W,0.0
YKL033W,YNL215W,0.0
YLR144C,YMR181C,0.0
YHR038W,YPL097W,0.8131917394865233
YBR173C,YJL053W,0.39045579967394844
YCR059C,YGL166W,0.0
YBR257W,YPL103C,0.0
YDR316W,YKR011C,0.5146007639639495
YDR002W,YFR011C,0.0
YIL011W,YLR388W,0.0
YNL237W,YOL143C,0.6554109239487277
YDR263C,YFL061W,0.0
YGL245W,YNL318C,0.033780051442111894
YCR010C,YHR049W,0.0
YDR197W,YHR168W,0.06739722414170297
YCR105W,YLL063C,0.0
YHR203C,YOR258W,0.0
YEL066W,YKL138C,0.3192855968220748
YBL113C,YBR181C,0.0
YBL009W,YBR004C,0.65269165122442
YBR111C,YMR194W,0.0
YDR399W,YJL217W,0.0
YHR149C,YOR108W,0.6484812090716813
YML036W,YNL274C,0.0
YKR072C,YPR069C,0.5099932462078249
YML024W,YOR252W,0.6957656097284584
YAR018C,YPL150W,0.0
YBR147W,YER190W,0.0
YDR450W,YOR338W,0.0
YML050W,YPR029C,0.0
YJL063C,YJL177W,0.0
YJL167W,YMR102C,0.0
YDR019C,YOR258W,0.01598629251998086
YBR108W,YIR039C,0.0
YER051W,YJR107W,0.0
YDR175C,YNL029C,0.0
YDR019C,YGR081C,0.3414433066819655
YDR060W,YLR185W,0.6875239320332384
YLR203C,YNR037C,0.909677317754678
YNL093W,YPR152C,0.14386837710689837
YGR074W,YPR036W-A,0.0
YJL116C,YOR338W,0.0
YGR006W,YJL016W,0.5133047642010791
YEL054C,YPR101W,0.0019318078413806544
YMR269W,YPL189C-A,0.0
YNL305C,YPR043W,0.0
YER151C,YNL032W,0.14653212164251037
YGL203C,YJL145W,0.38744348777406906
YDL245C,YGL199C,0.0
YMR178W,YNL248C,0.0
YBR123C,YKR046C,0.04784266960382107
YIL098C,YJL200C,0.047610587536225574
YKR094C,YLL040C,0.0
YBR116C,YER025W,0.0
